"empire","empire_start","empire_end","god","king","coin","trade","country_name","country_iso","geo","begin","end","capital"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Afghanistan","AFG","Asia","-530","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"United Arab Emirates","ARE","Asia","-530","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Armenia","ARM","Asia","-550","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Azerbaijan","AZE","Asia","-550","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Bulgaria","BGR","Europe","-512","-479","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Egypt","EGY","Africa","-525","-404","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Georgia","GEO","Asia","-550","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Greece","GRC","Europe","-512","-479","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Iran","IRN","Asia","-550","-331","1"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Iraq","IRQ","Asia","-539","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Israel","ISR","Asia","-539","-332","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Jordan","JOR","Asia","-539","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Kazakhstan","KAZ","Asia","-530","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Kuwait","KWT","Asia","-530","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Lebanon","LBN","Asia","-539","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Libya","LBY","Africa","-525","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Moldova","MDA","Europe","-513","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Oman","OMN","Asia","-530","-330","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Pakistan","PAK","Asia","-539","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Palestine","PSE","Asia","-530","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Romania","ROU","Europe","-410","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Russia","RUS","Europe","-513","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Syria","SYR","Asia","-539","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Tajikistan","TJK","Asia","-530","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Turkmenistan","TKM","Asia","-530","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Turkey","TUR","Asia","-550","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Ukraine","UKR","Europe","-513","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Uzbekistan","UZB","Asia","-530","-331","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"India","IND","Asia","-518","-330","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"Cyprus","CYP","Asia","-545","-333","0"
"Achaemenid Empire","-550","-330","1","1","1",NULL,"North Macedonia","MKD","Europe","-512","-330","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Afghanistan","AFG","Asia","1736","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"United Arab Emirates","ARE","Asia","1736","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Armenia","ARM","Asia","1736","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Azerbaijan","AZE","Asia","1741","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Georgia","GEO","Asia","1742","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Iran","IRN","Asia","1736","1796","1"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Iraq","IRQ","Asia","1736","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Kazakhstan","KAZ","Asia","1740","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Kuwait","KWT","Asia","1736","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Oman","OMN","Asia","1742","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Pakistan","PAK","Asia","1736","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Russia","RUS","Europe","1743","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Tajikistan","TJK","Asia","1736","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Turkmenistan","TKM","Asia","1741","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Turkey","TUR","Asia","1741","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Uzbekistan","UZB","Asia","1740","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"Bahrain","BHR","Asia","1736","1796","0"
"Afsharid Dynasty","1736","1796","0","1","0",NULL,"India","IND","Asia","1738","1796","0"
"Akkadian Empire","-2350","-2150","0","1","0","1","Iran","IRN","Asia","-2248","-2150","0"
"Akkadian Empire","-2350","-2150","0","1","0","1","Iraq","IRQ","Asia","-2350","-2150","1"
"Akkadian Empire","-2350","-2150","0","1","0","1","Jordan","JOR","Asia","-2248","-2150","0"
"Akkadian Empire","-2350","-2150","0","1","0","1","Kuwait","KWT","Asia","-2271","-2150","0"
"Akkadian Empire","-2350","-2150","0","1","0","1","Syria","SYR","Asia","-2248","-2150","0"
"Akkadian Empire","-2350","-2150","0","1","0","1","Turkey","TUR","Asia","-2248","-2150","0"
"Akkadian Empire","-2350","-2150","0","1","0","1","Saudi Arabia","SAU","Asia","-2271","-2150","0"
"Aksumite Empire","100","960","0","1","0",NULL,"Djibouti","DJI","Africa","100","960","0"
"Aksumite Empire","100","960","0","1","0",NULL,"Eritrea","ERI","Africa","100","960","0"
"Aksumite Empire","100","960","0","1","0",NULL,"Ethiopia","ETH","Africa","100","960","1"
"Aksumite Empire","100","960","0","1","0",NULL,"Sudan","SDN","Africa","100","960","0"
"Aksumite Empire","100","960","0","1","0",NULL,"Somalia","SOM","Africa","230","960","0"
"Aksumite Empire","100","960","0","1","0",NULL,"Yemen","YEM","Asia","100","480","0"
"Almohad Dynasty","1130","1269","0","1","0",NULL,"Libya","LBY","Africa","1152","1269","0"
"Almohad Dynasty","1130","1269","0","1","0",NULL,"Algeria","DZA","Africa","1130","1269","0"
"Almohad Dynasty","1130","1269","0","1","0",NULL,"Western Sahara","ESH","Africa","1152","1269","0"
"Almohad Dynasty","1130","1269","0","1","0",NULL,"Spain","ESP","Europe","1145","1269","0"
"Almohad Dynasty","1130","1269","0","1","0",NULL,"Gibraltar","GIB","Europe","1145","1269","0"
"Almohad Dynasty","1130","1269","0","1","0",NULL,"Morocco","MAR","Africa","1130","1269","1"
"Almohad Dynasty","1130","1269","0","1","0",NULL,"Portugal","PRT","Europe","1148","1269","0"
"Almohad Dynasty","1130","1269","0","1","0",NULL,"Tunisia","TUN","Africa","1152","1269","0"
"Almoravid Dynasty","1040","1147","0","1","0",NULL,"Algeria","DZA","Africa","1040","1147","0"
"Almoravid Dynasty","1040","1147","0","1","0",NULL,"Western Sahara","ESH","Africa","1040","1147","0"
"Almoravid Dynasty","1040","1147","0","1","0",NULL,"Spain","ESP","Europe","1056","1147","0"
"Almoravid Dynasty","1040","1147","0","1","0",NULL,"Gibraltar","GIB","Europe","1040","1147","0"
"Almoravid Dynasty","1040","1147","0","1","0",NULL,"Morocco","MAR","Africa","1056","1147","1"
"Almoravid Dynasty","1040","1147","0","1","0",NULL,"Portugal","PRT","Europe","1040","1147","0"
"Almoravid Dynasty","1040","1147","0","1","0",NULL,"Mauritania","MRT","Africa","1040","1147","0"
"Plantagenet Empire","1154","1204","1","1","1",NULL,"France","FRA","Europe","1154","1204","1"
"Plantagenet Empire","1154","1204","1","1","1",NULL,"United Kingdom","GBR","Europe","1154","1204","0"
"Plantagenet Empire","1154","1204","1","1","1",NULL,"Ireland","IRL","Europe","1166","1204","0"
"Armenian Empire","-331","428","0","1","0",NULL,"Armenia","ARM","Asia","-331","428","1"
"Armenian Empire","-331","428","0","1","0",NULL,"Azerbaijan","AZE","Asia","-300","428","0"
"Armenian Empire","-331","428","0","1","0",NULL,"Georgia","GEO","Asia","-300","428","0"
"Armenian Empire","-331","428","0","1","0",NULL,"Iran","IRN","Asia","-300","428","0"
"Armenian Empire","-331","428","0","1","0",NULL,"Iraq","IRQ","Asia","-300","428","0"
"Armenian Empire","-331","428","0","1","0",NULL,"Israel","ISR","Asia","-95","428","0"
"Armenian Empire","-331","428","0","1","0",NULL,"Lebanon","LBN","Asia","-95","428","0"
"Armenian Empire","-331","428","0","1","0",NULL,"Palestine","PSE","Asia","-95","428","0"
"Armenian Empire","-331","428","0","1","0",NULL,"Syria","SYR","Asia","-300","428","0"
"Armenian Empire","-331","428","0","1","0",NULL,"Turkey","TUR","Asia","-300","428","0"
"Austrian Empire","1804","1867","0","1","0","0","Romania","ROU","Europe","1804","1867","0"
"Austrian Empire","1804","1867","0","1","0","0","Ukraine","UKR","Europe","1804","1867","0"
"Austrian Empire","1804","1867","0","1","0","0","Austria","AUT","Europe","1804","1867","1"
"Austrian Empire","1804","1867","0","1","0","0","Bosnia and Herzegovina","BIH","Europe","1804","1867","0"
"Austrian Empire","1804","1867","0","1","0","0","Czech Republic","CZE","Europe","1804","1867","0"
"Austrian Empire","1804","1867","0","1","0","0","Germany","DEU","Europe","1804","1867","0"
"Austrian Empire","1804","1867","0","1","0","0","Croatia","HRV","Europe","1814","1867","0"
"Austrian Empire","1804","1867","0","1","0","0","Hungary","HUN","Europe","1804","1867","0"
"Austrian Empire","1804","1867","0","1","0","0","Italy","ITA","Europe","1804","1867","0"
"Austrian Empire","1804","1867","0","1","0","0","Poland","POL","Europe","1804","1867","0"
"Austrian Empire","1804","1867","0","1","0","0","Slovak Republic","SVK","Europe","1804","1867","0"
"Austrian Empire","1804","1867","0","1","0","0","Slovenia","SVN","Europe","1813","1867","0"
"Austrian Empire","1804","1867","0","1","0","0","Albania","ALB","Europe","1816","1818","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Romania","ROU","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Ukraine","UKR","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"France","FRA","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Austria","AUT","Europe","1867","1918","1"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Bosnia and Herzegovina","BIH","Europe","1908","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Czech Republic","CZE","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Germany","DEU","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Croatia","HRV","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Hungary","HUN","Europe","1867","1918","1"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Italy","ITA","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Poland","POL","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Slovak Republic","SVK","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Slovenia","SVN","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Liechtenstein","LIE","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Montenegro","ME","Europe","1867","1918","0"
"AustroHungarian Empire","1867","1918","0","1","1",NULL,"Serbia","RS","Europe","1867","1918","0"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Egypt","EGY","Africa","1171","1250","1"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Iraq","IRQ","Asia","1171","1260","0"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Israel","ISR","Asia","1171","1260","0"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Jordan","JOR","Asia","1171","1260","0"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Lebanon","LBN","Asia","1171","1260","0"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Libya","LBY","Africa","1171","1260","0"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Palestine","PSE","Asia","1171","1260","0"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Syria","SYR","Asia","1171","1260","1"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Turkey","TUR","Asia","1179","1260","0"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Saudi Arabia","SAU","Asia","1171","1260","0"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Sudan","SDN","Africa","1171","1260","0"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Yemen","YEM","Asia","1171","1260","0"
"Ayyubid Dynasty","1171","1260","0","1","0",NULL,"Tunisia","TUN","Africa","1171","1260","0"
"Balhae","698","926","0","1","0",NULL,"Russia","RUS","Europe","698","926","0"
"Balhae","698","926","0","1","0",NULL,"China","CHN","Asia","698","926","1"
"Balhae","698","926","0","1","0",NULL,"North Korea","PRK","Asia","698","926","0"
"Belgian Colonial Empire","1843","1962","0","1","0",NULL,"Italy","ITA","Europe","1919","1920","0"
"Belgian Colonial Empire","1843","1962","0","1","0",NULL,"China","CHN","Asia","1900","1931","0"
"Belgian Colonial Empire","1843","1962","0","1","0",NULL,"Burundi","BDI","Africa","1922","1962","0"
"Belgian Colonial Empire","1843","1962","0","1","0",NULL,"Belgium","BEL","Europe","1843","1960","1"
"Belgian Colonial Empire","1843","1962","0","1","0",NULL,"Democratic Republic of the Congo","COD","Africa","1885","1960","0"
"Belgian Colonial Empire","1843","1962","0","1","0",NULL,"Guatemala","GTM","Americas","1843","1854","0"
"Belgian Colonial Empire","1843","1962","0","1","0",NULL,"Rwanda","RWA","Africa","1922","1962","0"
"Belgian Colonial Empire","1843","1962","0","1","0",NULL,"Tanzania","TZA","Africa","1916","1919","0"
"Borno Empire","1387","1893","1","1","0","1","Cameroon","CMR","Africa","1500","1893","0"
"Borno Empire","1387","1893","1","1","0","1","Niger","NER","Africa","1500","1893","0"
"Borno Empire","1387","1893","1","1","0","1","Nigeria","NGA","Africa","1387","1893","1"
"Borno Empire","1387","1893","1","1","0","1","Chad","TCD","Africa","1580","1893","0"
"British Empire","1583","2002","1","1","1","1","Afghanistan","AFG","Asia","1839","1919","0"
"British Empire","1583","2002","1","1","1","1","United Arab Emirates","ARE","Asia","1892","1971","0"
"British Empire","1583","2002","1","1","1","1","Egypt","EGY","Africa","1914","1922","0"
"British Empire","1583","2002","1","1","1","1","Iraq","IRQ","Asia","1920","1932","0"
"British Empire","1583","2002","1","1","1","1","Israel","ISR","Asia","1920","1948","0"
"British Empire","1583","2002","1","1","1","1","Kuwait","KWT","Asia","1899","1961","0"
"British Empire","1583","2002","1","1","1","1","Oman","OMN","Asia","1798","1971","0"
"British Empire","1583","2002","1","1","1","1","Pakistan","PAK","Asia","1748","1947","0"
"British Empire","1583","2002","1","1","1","1","Turkmenistan","TKM","Asia","1783","1997","0"
"British Empire","1583","2002","1","1","1","1","Bahrain","BHR","Asia","1880","1971","0"
"British Empire","1583","2002","1","1","1","1","India","IND","Asia","1665","1947","0"
"British Empire","1583","2002","1","1","1","1","Eritrea","ERI","Africa","1941","1993","0"
"British Empire","1583","2002","1","1","1","1","Sudan","SDN","Africa","1899","1956","0"
"British Empire","1583","2002","1","1","1","1","Somalia","SOM","Africa","1887","1960","0"
"British Empire","1583","2002","1","1","1","1","Yemen","YEM","Asia","1839","1967","0"
"British Empire","1583","2002","1","1","1","1","Gibraltar","GIB","Europe","1704","2002","0"
"British Empire","1583","2002","1","1","1","1","United Kingdom","GBR","Europe","1583","1997","1"
"British Empire","1583","2002","1","1","1","1","Ireland","IRL","Europe","1801","1919","0"
"British Empire","1583","2002","1","1","1","1","Cameroon","CMR","Africa","1914","1961","0"
"British Empire","1583","2002","1","1","1","1","Nigeria","NGA","Africa","1861","1960","0"
"British Empire","1583","2002","1","1","1","1","Argentina","ARG","Americas","1806","1825","0"
"British Empire","1583","2002","1","1","1","1","Antigua and Barbuda","ATG","Americas","1632","1981","0"
"British Empire","1583","2002","1","1","1","1","Australia","AUS","Oceania","1788","1901","0"
"British Empire","1583","2002","1","1","1","1","Bahamas","BHS","Americas","1666","1973","0"
"British Empire","1583","2002","1","1","1","1","Belize","BLZ","Americas","1665","1981","0"
"British Empire","1583","2002","1","1","1","1","Bermuda","BMU","Americas","1612","1997","0"
"British Empire","1583","2002","1","1","1","1","Barbados","BRB","Americas","1624","1966","0"
"British Empire","1583","2002","1","1","1","1","Brunei","BRN","Asia","1888","1984","0"
"British Empire","1583","2002","1","1","1","1","Botswana","BWA","Africa","1885","1966","0"
"British Empire","1583","2002","1","1","1","1","Canada","CAN","Americas","1668","1867","0"
"British Empire","1583","2002","1","1","1","1","Cayman Islands","CYM","Americas","1670","2002","0"
"British Empire","1583","2002","1","1","1","1","Cyprus","CYP","Asia","1914","1960","0"
"British Empire","1583","2002","1","1","1","1","Fiji","FJI","Oceania","1874","1970","0"
"British Empire","1583","2002","1","1","1","1","Falkland Islands","FLK","Americas","1766","2002","0"
"British Empire","1583","2002","1","1","1","1","Ghana","GHA","Africa","1821","1957","0"
"British Empire","1583","2002","1","1","1","1","Gambia","GMB","Africa","1664","1965","0"
"British Empire","1583","2002","1","1","1","1","Grenada","GRD","Americas","1762","1974","0"
"British Empire","1583","2002","1","1","1","1","French Guiana","GUF","Americas","1814","1966","0"
"British Empire","1583","2002","1","1","1","1","Guyana","GUY","Americas","1814","1966","0"
"British Empire","1583","2002","1","1","1","1","Jamaica","JAM","Americas","1655","1962","0"
"British Empire","1583","2002","1","1","1","1","Kenya","KEN","Africa","1888","1963","0"
"British Empire","1583","2002","1","1","1","1","Kiribati","KIR","Oceania","1916","1979","0"
"British Empire","1583","2002","1","1","1","1","Saint Kitts and Nevis","KNA","Americas","1623","1983","0"
"British Empire","1583","2002","1","1","1","1","Sri Lanka","LKA","Asia","1795","1948","0"
"British Empire","1583","2002","1","1","1","1","Lesotho","LSO","Africa","1868","1966","0"
"British Empire","1583","2002","1","1","1","1","Maldives","MDV","Asia","1796","1965","0"
"British Empire","1583","2002","1","1","1","1","Malta","MLT","Europe","1800","1964","0"
"British Empire","1583","2002","1","1","1","1","Myanmar","MMR","Asia","1824","1948","0"
"British Empire","1583","2002","1","1","1","1","Malawi","MWI","Africa","1889","1964","0"
"British Empire","1583","2002","1","1","1","1","Malaysia","MYS","Asia","1819","1957","0"
"British Empire","1583","2002","1","1","1","1","Namibia","NAM","Africa","1797","1990","0"
"British Empire","1583","2002","1","1","1","1","Nauru","NRU","Oceania","1914","1968","0"
"British Empire","1583","2002","1","1","1","1","New Zealand","NZL","Oceania","1840","1907","0"
"British Empire","1583","2002","1","1","1","1","Qatar","QAT","Asia","1916","1971","0"
"British Empire","1583","2002","1","1","1","1","Singapore","SGP","Asia","1824","1963","0"
"British Empire","1583","2002","1","1","1","1","Solomon Islands","SLB","Oceania","1893","1978","0"
"British Empire","1583","2002","1","1","1","1","Sierra Leone","SLE","Africa","1787","1961","0"
"British Empire","1583","2002","1","1","1","1","Swaziland","SWZ","Africa","1903","1968","0"
"British Empire","1583","2002","1","1","1","1","Seychelles","SYC","Africa","1794","1976","0"
"British Empire","1583","2002","1","1","1","1","Tonga","TON","Oceania","1900","1970","0"
"British Empire","1583","2002","1","1","1","1","Trinidad and Tobago","TTO","Americas","1802","1962","0"
"British Empire","1583","2002","1","1","1","1","Tanzania","TZA","Africa","1919","1961","0"
"British Empire","1583","2002","1","1","1","1","Uganda","UGA","Africa","1890","1962","0"
"British Empire","1583","2002","1","1","1","1","United States","USA","Americas","1607","1776","0"
"British Empire","1583","2002","1","1","1","1","Saint Vincent and the Grenadines","VCT","Americas","1763","1979","0"
"British Empire","1583","2002","1","1","1","1","Samoa","WSM","Oceania","1768","1962","0"
"British Empire","1583","2002","1","1","1","1","South Africa","ZAF","Africa","1797","1910","0"
"British Empire","1583","2002","1","1","1","1","Zambia","ZMB","Africa","1924","1964","0"
"British Empire","1583","2002","1","1","1","1","Zimbabwe","ZWE","Africa","1923","1980","0"
"British Empire","1583","2002","1","1","1","1","Bangladesh","BGD","Asia","1765","1971","0"
"British Empire","1583","2002","1","1","1","1","Mauritius","MUS","Africa","1810","1968","0"
"British Empire","1583","2002","1","1","1","1","Papua New Guinea","PNG","Oceania","1884","1906","0"
"British Empire","1583","2002","1","1","1","1","Haiti","HTI","Americas","1631","1659","0"
"British Empire","1583","2002","1","1","1","1","Togo","TGO","Africa","1916","1956","0"
"British Empire","1583","2002","1","1","1","1","Hong Kong","HKG","Asia","1841","1997","0"
"British Empire","1583","2002","1","1","1","1","Bhutan","BTN","Asia","1865","1935","0"
"British Empire","1583","2002","1","1","1","1","South Sudan","SS","Africa","1899","1956","0"
"Bruneian Empire","1368","1888","0","1","0",NULL,"Brunei","BRN","Asia","1368","1888","1"
"Bruneian Empire","1368","1888","0","1","0",NULL,"Malaysia","MYS","Asia","1550","1888","0"
"Bruneian Empire","1368","1888","0","1","0",NULL,"Indonesia","IDN","Asia","1550","1888","0"
"Bruneian Empire","1368","1888","0","1","0",NULL,"Philippines","PHL","Asia","1550","1888","0"
"Buyid Dynasty","945","1055","0","1","0",NULL,"Iran","IRN","Asia","945","1055","1"
"Buyid Dynasty","945","1055","0","1","0",NULL,"Iraq","IRQ","Asia","945","1055","0"
"Buyid Dynasty","945","1055","0","1","0",NULL,"Kuwait","KWT","Asia","945","1055","0"
"Buyid Dynasty","945","1055","0","1","0",NULL,"Oman","OMN","Asia","977","1055","0"
"Buyid Dynasty","945","1055","0","1","0",NULL,"Turkey","TUR","Asia","945","1055","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Armenia","ARM","Asia","635","697","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Bulgaria","BGR","Europe","395","1185","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Egypt","EGY","Africa","395","641","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Greece","GRC","Europe","395","1350","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Israel","ISR","Asia","395","637","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Lebanon","LBN","Asia","476","650","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Libya","LBY","Africa","476","650","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Syria","SYR","Asia","476","650","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Turkey","TUR","Asia","395","1453","1"
"Byzantine Empire","395","1453","0","1","1",NULL,"Algeria","DZA","Africa","540","717","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Spain","ESP","Europe","552","624","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Morocco","MAR","Africa","540","650","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Portugal","PRT","Europe","540","650","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Tunisia","TUN","Africa","540","717","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"France","FRA","Europe","540","650","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Bosnia and Herzegovina","BIH","Europe","535","1183","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Croatia","HRV","Europe","535","810","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Italy","ITA","Europe","540","1018","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Slovenia","SVN","Europe","540","1204","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Cyprus","CYP","Asia","395","1191","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Malta","MLT","Europe","535","870","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Albania","ALB","Europe","395","1203","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"North Macedonia","MKD","Europe","395","650","0"
"Byzantine Empire","395","1453","0","1","1",NULL,"Monaco","MCO","Europe","553","568","0"
"Caliphate of Córdoba","929","1031","1","1","0",NULL,"Spain","ESP","Europe","929","1031","1"
"Caliphate of Córdoba","929","1031","1","1","0",NULL,"Gibraltar","GIB","Europe","929","1031","0"
"Caliphate of Córdoba","929","1031","1","1","0",NULL,"Morocco","MAR","Africa","929","1031","0"
"Caliphate of Córdoba","929","1031","1","1","0",NULL,"Portugal","PRT","Europe","929","1031","0"
"Caliphate of Córdoba","929","1031","1","1","0",NULL,"Andorra","AND","Europe","929","1031","0"
"Carthaginian Empire","-550","-201","0","1","0","1","Libya","LBY","Africa","-650","-201","0"
"Carthaginian Empire","-550","-201","0","1","0","1","Algeria","DZA","Africa","-650","-201","0"
"Carthaginian Empire","-550","-201","0","1","0","1","Spain","ESP","Europe","-650","-206","0"
"Carthaginian Empire","-550","-201","0","1","0","1","Gibraltar","GIB","Europe","-650","-201","0"
"Carthaginian Empire","-550","-201","0","1","0","1","Tunisia","TUN","Africa","-650","-146","1"
"Carthaginian Empire","-550","-201","0","1","0","1","France","FRA","Europe","-650","-218","0"
"Carthaginian Empire","-550","-201","0","1","0","1","Italy","ITA","Europe","-650","-218","0"
"Carthaginian Empire","-550","-201","0","1","0","1","Malta","MLT","Europe","-650","-218","0"
"Chagatai Khanate","1295","1363","0","1","1",NULL,"Afghanistan","AFG","Asia","1295","1363","0"
"Chagatai Khanate","1295","1363","0","1","1",NULL,"Kazakhstan","KAZ","Asia","1227","1363","0"
"Chagatai Khanate","1295","1363","0","1","1",NULL,"Pakistan","PAK","Asia","1295","1363","0"
"Chagatai Khanate","1295","1363","0","1","1",NULL,"Tajikistan","TJK","Asia","1295","1363","0"
"Chagatai Khanate","1295","1363","0","1","1",NULL,"Turkmenistan","TKM","Asia","1295","1363","0"
"Chagatai Khanate","1295","1363","0","1","1",NULL,"Uzbekistan","UZB","Asia","1295","1363","1"
"Chagatai Khanate","1295","1363","0","1","1",NULL,"India","IND","Asia","1295","1363","0"
"Chagatai Khanate","1295","1363","0","1","1",NULL,"China","CHN","Asia","1295","1363","0"
"Chagatai Khanate","1295","1363","0","1","1",NULL,"Kyrgyz Republic","KGZ","Asia","1295","1363","0"
"Chagatai Khanate","1295","1363","0","1","1",NULL,"Mongolia","MNG","Asia","1295","1363","0"
"Chola Dynasty","850","1279","0","1","0",NULL,"India","IND","Asia","850","1279","1"
"Chola Dynasty","850","1279","0","1","0",NULL,"Sri Lanka","LKA","Asia","996","1279","0"
"Chola Dynasty","850","1279","0","1","0",NULL,"Maldives","MDV","Asia","1014","1279","0"
"Chola Dynasty","850","1279","0","1","0",NULL,"Malaysia","MYS","Asia","1023","1279","0"
"Chola Dynasty","850","1279","0","1","0",NULL,"Singapore","SGP","Asia","1023","1279","0"
"Chola Dynasty","850","1279","0","1","0",NULL,"Bangladesh","BGD","Asia","1016","1279","0"
"Chola Dynasty","850","1279","0","1","0",NULL,"Indonesia","IDN","Asia","925","1279","0"
"Chola Dynasty","850","1279","0","1","0",NULL,"Thailand","THA","Asia","925","1279","0"
"Danish Colonial Empire","1219","1953","1","1","1",NULL,"India","IND","Asia","1620","1825","0"
"Danish Colonial Empire","1219","1953","1","1","1",NULL,"Ghana","GHA","Africa","1658","1850","0"
"Danish Colonial Empire","1219","1953","1","1","1",NULL,"United States","USA","Americas","1754","1917","0"
"Danish Colonial Empire","1219","1953","1","1","1",NULL,"Denmark","DNK","Europe","1219","1953","1"
